expression,reading,meaning,tags,guid,ความหมาย,jp_sentence,th_sentence
敬語,けいご,"honorific language (lit., respect language)",JLPT Intermediate_Japanese Genki_Ln.19 JLPT_2 Intermediate_Japanese_Ln.13 Genki,yjE)OYPe3Q,"ภาษาที่แสดงความเคารพ (ภาษาที่ใช้เพื่อแสดงความเคารพ), คำสุภาพ, คำยกย่อง, ภาษาสุภาพ",敬語が難しい。,คำสุภาพเป็นเรื่องยาก
蛍光灯,けいこうとう,fluorescent lamp,JLPT JLPT_2,"QTW-;W~W,r","หลอดไฟฟลูออเรสเซนต์, หลอดนีออน, หลอดไฟ, ไฟเรืองแสง",蛍光灯が明るい。,หลอดฟลูออเรสเซนต์สว่าง
形式,けいしき,"form, formality, format",JLPT JLPT_2,Ab_)N~*$PV,"รูปแบบ, ความเป็นทางการ, ลักษณะ, แบบแผน",会議の形式を変える。,เปลี่ยนรูปแบบการประชุม
継続,けいぞく,continuation,JLPT JLPT_2,CaHy~Z7JH4,"ต่อเนื่อง, ดำเนินไป, ต่อไป, ไม่ขาดตอน",努力を継続する。,ดำเนินความพยายามต่อไป
毛糸,けいと,knitting wool,JLPT JLPT_2,Gb?267tT>>,"ไหมพรมสำหรับถัก, ไหมพรม, เส้นใย, ขนสัตว์",毛糸でマフラーを編む。,ถักผ้าพันคอด้วยไหมพรม
経度,けいど,longitude,JLPT JLPT_2,Av7~pbz~Hq,"ลองจิจูด, เส้นลองจิจูด, พิกัดภูมิศาสตร์, ตำแหน่งตามยาว",経度と緯度。,ลองจิจูดและละติจูด
系統,けいとう,"system, genealogy",JLPT JLPT_2,Q-55n75c-r,"ระบบ, ลำดับวงศ์ตระกูล, เครือข่าย, ต้นตระกูล",新しい系統の病気。,โรคสายพันธุ์ใหม่
芸能,げいのう,"public entertainment, performing arts",JLPT JLPT_2,f.Hh_!4j.),"ความบันเทิงสาธารณะ ศิลปะการแสดง, บันเทิง, การแสดง, มหรสพ",歌舞伎は日本の芸能だ。,คาบุกิเป็นศิลปะการแสดงของญี่ปุ่น
競馬,けいば,horse racing,JLPT JLPT_2,n:NmLS-y><,"การแข่งม้า, แข่งม้า, กีฬาแข่งม้า, สนามม้า",競馬場に行く。,ไปสนามแข่งม้า
警備,けいび,"defense, guard, policing, security",JLPT JLPT_2,G/A=@_E]L],"การป้องกัน, การคุ้มครอง, การรักษาความสงบเรียบร้อย, ความปลอดภัย",警備員が立っている。,เจ้าหน้าที่รักษาความปลอดภัยยืนอยู่
形容詞,けいようし,adjective,JLPT JLPT_2,cL`y[jUOq<,"คุณศัพท์, คำคุณศัพท์, คำวิเศษณ์, คำบอกลักษณะ",形容詞は名詞を説明する。,คำคุณศัพท์อธิบายคำนาม
形容動詞,けいようどうし,"adjectival noun, quasi-adjective",JLPT JLPT_2,uV+nfBdxmh,"คำนามคุณศัพท์, คำนามกึ่งคุณศัพท์, คำคุณศัพท์นาม, คำนามที่ใช้ขยาย",形容動詞の例。,ตัวอย่างคำนามคุณศัพท์
外科,げか,surgical department,JLPT JLPT_2,E>G.GzTwL/,"แผนกศัลยกรรม, แผนกผ่าตัด, ห้องผ่าตัด, ศัลยแพทย์",外科の手術を受ける。,เข้ารับการผ่าตัด
毛皮,けがわ,"fur, skin, pelt",JLPT JLPT_2,c{EG;%-8)#,"ขนสัตว์, หนัง, หนังสัตว์, ผิวหนังสัตว์",毛皮のコートを着る。,สวมเสื้อโค้ทขนสัตว์
激増,げきぞう,sudden increase,JLPT JLPT_2,yz;Sw2]1o2,"เพิ่มขึ้นอย่างกะทันหัน, เพิ่มพรวดพราด, พุ่งสูงขึ้น, เพิ่มขึ้นฉับพลัน",人口が激増した。,ประชากรเพิ่มขึ้นอย่างรวดเร็ว
下車,げしゃ,"alighting, getting off",JLPT JLPT_2,s3V^Z_7&3=,"ลงจากรถ, ออกจากรถ, ลงรถ, ลงจากยานพาหนะ",電車を降りる（下車する）。,ลงจากรถไฟ
下旬,げじゅん,month (last third of),JLPT JLPT_2,ydXtTo$/3C,"เดือน (หนึ่งในสามส่วนสุดท้ายของเดือน), ช่วงปลายเดือน, ปลายเดือน, สิบวันสุดท้ายของเดือน",下旬に旅行する。,เดินทางในปลายเดือน
下水,げすい,"drainage, sewage, ditch, gutter, sewerage",JLPT JLPT_2,kv>S4!V~UF,"การระบายน้ำ, น้ำเสีย, คูน้ำ, รางน้ำ, ระบบระบายน้ำเสีย",下水が流れる。,น้ำเสียไหล
削る,けずる,"to cut down little by little, to take a percentage",JLPT JLPT_2,"b>,#]bkBBs","ลดลงทีละน้อย, คิดเป็นเปอร์เซ็นต์, ตัดทอน, หักออก",予算を削る。,ตัดงบประมาณ
桁,けた,"column, beam, digit",JLPT JLPT_2,h3Lj0KDxA;,"เสา, คาน, ตัวเลข, หลัก (ตัวเลข)",数字の桁。,หลักของตัวเลข
下駄,げた,"(Japanese footwear), wooden clogs",JLPT JLPT_2,Lsi@O2Lyg^,"(รองเท้าญี่ปุ่น) รองเท้าไม้, เกะตะ, รองเท้าไม้ญี่ปุ่น, รองเท้าเกี๊ยะ",下駄を履く。,สวมเกะตะ
血圧,けつあつ,blood pressure,JLPT JLPT_2,gAl*9Gbi)S,"ความดันโลหิต, ความดันเลือด, แรงดันเลือด, ค่าความดัน",血圧を測る。,วัดความดันโลหิต
月給,げっきゅう,monthly salary,JLPT JLPT_2,HF>n5v#}UC,"เงินเดือนรายเดือน, ค่าจ้างรายเดือน, รายได้ต่อเดือน, เบี้ยเลี้ยง",月給はいくらですか。,เงินเดือนรายเดือนเท่าไหร่
傑作,けっさく,"masterpiece, best work",JLPT JLPT_2,Cv}k6t8gW-,"ผลงานชิ้นเอก ผลงานที่ดีที่สุด, งานเอก, ยอดเยี่ยม, ชิ้นโบว์แดง",これは傑作だ。,นี่คืองานชิ้นเอก
月末,げつまつ,end of the month,JLPT JLPT_2,yG[@;%)^%!,"สิ้นเดือน, ปลายเดือน, ครบเดือน, วันสุดท้ายของเดือน",月末に会議がある。,มีการประชุมตอนสิ้นเดือน
気配,けはい,"indication, sign, hint",JLPT JLPT_2,vEl!:!Y]<7,"ข้อบ่งชี้, สัญลักษณ์, คำใบ้, ร่องรอย",人の気配がする。,รู้สึกถึงการมีอยู่ของคน
下品,げひん,"vulgar, indecent, coarse",JLPT JLPT_2,Mu42*K8+!p,"หยาบคาย ลามก อนาจาร หยาบโลน, ต่ำช้า, ไม่สุภาพ, ไม่เหมาะสม",下品な言葉遣い。,การใช้คำพูดหยาบคาย
下品(な),げひん(な),vulgar,JLPT JLPT_2,OV!SBP%Y;},"หยาบคาย, ไม่สุภาพ, ต่ำทราม, ไร้ยางอาย",下品な態度。,ท่าทางไม่สุภาพ
煙い,けむい,smoky,JLPT JLPT_2,jZ9K)#wLUe,"ควัน, มีควัน, อบอวลไปด้วยควัน, เต็มไปด้วยควัน",台所が煙い。,ครัวเต็มไปด้วยควัน
険しい,けわしい,"steep, rugged; severe",JLPT JLPT_2,sL2hQ27Y;>,"สูงชัน ขรุขระ รุนแรง, ชัน, หิน, ยากลำบาก",険しい山道。,ทางขึ้นเขาที่ชัน
現～,げん～,"present, incumbent",JLPT JLPT_2,j5m@yw%F5s,"ปัจจุบัน ผู้ดำรงตำแหน่ง, ณ ปัจจุบัน, ดำรงตำแหน่ง, ที่เป็นอยู่",現社長。,ประธานบริษัทคนปัจจุบัน
見学,けんがく,"tour, study by observation",JLPT JLPT_2,AGWPud)jCW,"ทัวร์ศึกษาดูงานโดยการสังเกต, เยี่ยมชม, ศึกษาดูงาน, ชม",工場を見学する。,เยี่ยมชมโรงงาน
謙虚,けんきょ,"modesty, humble",JLPT JLPT_2,dX|trSe.K0,"ความอ่อนน้อมถ่อมตน, ถ่อมตัว, เจียมตัว, นอบน้อม",謙虚な人。,คนอ่อนน้อมถ่อมตน
原稿,げんこう,"manuscript, copy",JLPT JLPT_2,tF(k44d8V3,"ต้นฉบับ, สำเนา, ร่าง, ฉบับร่าง",原稿を書き直す。,เขียนต้นฉบับใหม่
原産,げんさん,place of origin,JLPT JLPT_2,oEB|tzMZJ~,"สถานที่กำเนิด, แหล่งกำเนิด, ถิ่นกำเนิด, แหล่งผลิต",この果物は原産が日本です。,ผลไม้นี้มีแหล่งกำเนิดในญี่ปุ่น
原始,げんし,"origin, primeval",JLPT JLPT_2,omD?4Zjs@O,"ต้นกำเนิด, ดั้งเดิม, กำเนิด, แรกเริ่ม",原始時代。,ยุคดึกดำบรรพ์
研修,けんしゅう,training,JLPT JLPT_2,GG4]qYN81r,"การฝึกอบรม, อบรม, ฝึกฝน, การพัฒนา",新しい技術を研修する。,ฝึกอบรมเทคโนโลยีใหม่
厳重,げんじゅう,"strict, severe, firm",JLPT JLPT_2,v!xFiav6KX,"เข้มงวด เด็ดขาด แน่วแน่, เคร่งครัด, จริงจัง, หนักหน่วง",厳重な警備。,การรักษาความปลอดภัยที่เข้มงวด
謙遜,けんそん,"humble, humility, modesty",JLPT JLPT_2,<K5$n`CYI,"ความอ่อนน้อมถ่อมตน, ถ่อมตน, ความเจียมตัว, การไม่โอ้อวด",謙遜する。,ถ่อมตัว
